server_id,school_name,school_code,module_name,unit_name,username,user_id,first_name,last_name,roll_no,grade,enrollment_status,buddy_userids,buddy_usernames,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,total_quizitems,visited_quizitems,attempted_quizitems,unattempted_quizitems,correct_attempted_quizitems,notapplicable_quizitems,incorrect_attempted_quizitems,user_files,total_files_viewed_by_user,other_viewing_my_files,unique_users_commented_on_user_files,total_rating_rcvd_on_files,commented_on_others_files,cmts_on_user_files,total_cmnts_by_user,user_notes,others_reading_my_notes,cmts_on_user_notes,cmnts_rcvd_by_user,total_notes_read_by_user,commented_on_others_notes,total_rating_rcvd_on_notes,correct_attempted_assessments,unattempted_assessments,visited_assessments,notapplicable_assessments,incorrect_attempted_assessments,attempted_assessments,total_assessment_items,1.1 Exploring Matchstick Shapes [59425cc74975ac013cccbafc],1.2 Constructing Squares- Task 1 [59425cc84975ac013cccbb0a],1.3 Constructing Squares- Task 2 [59425cc84975ac013cccbb18],1.4 Constructing Squares- Task 3 [59425cc94975ac013cccbb2b],1.5 Constructing Squares- Extension Task 1 [59425cca4975ac013cccbb39],1.6 Constructing Squares - Extension Task 2  [59425cca4975ac013cccbb47], 1.7 Summary: What is a Shape? [59425ccb4975ac013cccbb55],2.1 [5a8a7b5969602a0156cd388d],2.2 [5a8a812269602a0155a5958c],2.3 [5a8a9ad869602a0155a5a17a],2.4 [5a8a9bd269602a0155a5a26e],2.5 [5a8a9fb069602a0155a5a412],Pre-Assessment [5a8d504d69602a013e046fcd],Magic Pinwheel [5aa3d04f69602a015541471f]
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-duck-mz5,5270,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-dragon-mz5,5269,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-hibiscus-mz5,5282,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-butterfly-mz5,5331,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-elephant-mz5,5272,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-flamingo-mz5,5273,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-frog-mz5,5275,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-eagle-mz5,5271,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-dolphin-mz5,5267,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-goat-mz5,5277,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-gorilla-mz5,5278,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-grasshopper-mz5,5279,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-hippo-mz5,5283,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-horse-mz5,5285,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-hen-mz5,5280,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-heron-mz5,5281,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-fox-mz5,5274,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-camel-mz5,5332,,,,,Yes,[],[],4,1,25.0,14,1,7.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-turtle-mz5,5319,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-strawberry-mz5,5315,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-swan-mz5,5317,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-whale-mz5,5320,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-wolf-mz5,5321,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-zebra-mz5,5322,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-ant-mz5,5323,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-cobra-mz5,5335,,,,,Yes,[],[],4,2,50.0,14,3,21.428571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-bear-mz5,5327,,,,,Yes,[],[],4,2,50.0,14,2,14.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-cheetah-mz5,5334,,,,,Yes,[],[],4,2,50.0,14,2,14.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
mz5,GOVT. JL HIGH SCHOOL,2031005,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,blue-bat-mz5,5326,,,,,Yes,[],[],4,2,50.0,14,2,14.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
